GameTimer,Variable1,Variable2
5.262078,Variable1Value,Variable2Value
5.263464,Variable1Value,Variable2Value
5.264811,Variable1Value,Variable2Value
5.266822,Variable1Value,Variable2Value
5.268469,Variable1Value,Variable2Value
5.270164,Variable1Value,Variable2Value
5.271522,Variable1Value,Variable2Value
5.272918,Variable1Value,Variable2Value
5.274746,Variable1Value,Variable2Value
5.276525,Variable1Value,Variable2Value
5.278352,Variable1Value,Variable2Value
5.279716,Variable1Value,Variable2Value
5.281037,Variable1Value,Variable2Value
5.282622,Variable1Value,Variable2Value
5.284176,Variable1Value,Variable2Value
5.285752,Variable1Value,Variable2Value
5.287086,Variable1Value,Variable2Value
5.288572,Variable1Value,Variable2Value
5.289982,Variable1Value,Variable2Value
5.291498,Variable1Value,Variable2Value
5.292908,Variable1Value,Variable2Value
5.294301,Variable1Value,Variable2Value
5.295705,Variable1Value,Variable2Value
5.297246,Variable1Value,Variable2Value
5.298586,Variable1Value,Variable2Value
5.300236,Variable1Value,Variable2Value
5.301778,Variable1Value,Variable2Value
5.303137,Variable1Value,Variable2Value
5.304545,Variable1Value,Variable2Value
5.308522,Variable1Value,Variable2Value
5.312048,Variable1Value,Variable2Value
5.313598,Variable1Value,Variable2Value
5.31497,Variable1Value,Variable2Value
5.316371,Variable1Value,Variable2Value
5.317798,Variable1Value,Variable2Value
5.319292,Variable1Value,Variable2Value
5.320678,Variable1Value,Variable2Value
5.322417,Variable1Value,Variable2Value
5.323951,Variable1Value,Variable2Value
5.325913,Variable1Value,Variable2Value
5.327447,Variable1Value,Variable2Value
5.329182,Variable1Value,Variable2Value
5.330856,Variable1Value,Variable2Value
5.332473,Variable1Value,Variable2Value
5.334495,Variable1Value,Variable2Value
5.335956,Variable1Value,Variable2Value
5.337362,Variable1Value,Variable2Value
5.338771,Variable1Value,Variable2Value
5.340166,Variable1Value,Variable2Value
5.341801,Variable1Value,Variable2Value
5.343219,Variable1Value,Variable2Value
5.344555,Variable1Value,Variable2Value
5.345933,Variable1Value,Variable2Value
5.347325,Variable1Value,Variable2Value
5.348949,Variable1Value,Variable2Value
5.350384,Variable1Value,Variable2Value
5.351723,Variable1Value,Variable2Value
5.353145,Variable1Value,Variable2Value
5.354648,Variable1Value,Variable2Value
5.356202,Variable1Value,Variable2Value
5.35753,Variable1Value,Variable2Value
5.359149,Variable1Value,Variable2Value
5.360577,Variable1Value,Variable2Value
5.361953,Variable1Value,Variable2Value
5.363631,Variable1Value,Variable2Value
5.365264,Variable1Value,Variable2Value
5.366854,Variable1Value,Variab
